term,coef,std_err,t,p_value
C(stratum)[T.BROOKLYN|cb14|yb:1940_1969|u:50_plus],1.1933965669574533,0.8866544275074919,1.3459545567400548,0.17831717252259138
C(stratum)[T.BROOKLYN|cb14|yb:1970_1999|u:3_5],-3.363645413312844,1.0316099466597834,-3.2605786946935544,0.0011118510920761797
C(stratum)[T.BROOKLYN|cb14|yb:2000_plus|u:20_49],-3.6404249059468294,0.8986897031323673,-4.050814083279459,5.103974952309297e-05
C(stratum)[T.BROOKLYN|cb14|yb:2000_plus|u:3_5],-3.7350739847412173,0.8094635823396273,-4.614258215231342,3.94501722325402e-06
C(stratum)[T.BROOKLYN|cb14|yb:2000_plus|u:50_plus],-3.8512050987956337,0.8834287712566511,-4.3593838282144795,1.3042917124225491e-05
C(stratum)[T.BROOKLYN|cb14|yb:2000_plus|u:6_19],-4.047085804922874,0.9515380354303304,-4.253204448199058,2.107330134103557e-05
C(stratum)[T.BROOKLYN|cb14|yb:prewar|u:20_49],0.3911268608685096,0.9386532217945815,0.41668941392511977,0.676905598463133
C(stratum)[T.BROOKLYN|cb14|yb:prewar|u:3_5],-3.2693740787653196,0.8191900510993092,-3.990983623858706,6.579982424221572e-05
C(stratum)[T.BROOKLYN|cb14|yb:prewar|u:50_plus],5.036417571715781,1.974346560775302,2.5509288347725745,0.01074362609189854
C(stratum)[T.BROOKLYN|cb14|yb:prewar|u:6_19],-2.109593359097051,0.8119717998814112,-2.598111608562216,0.009373802085440959
C(stratum)[T.BROOKLYN|cb16|yb:1940_1969|u:3_5],-4.7350739847412395,0.8420632059624534,-5.623181194966463,1.8747257870710934e-08
C(stratum)[T.BROOKLYN|cb16|yb:1940_1969|u:50_plus],5.060168258264588,2.5965253580287353,1.9488229693648107,0.051316569720565426
C(stratum)[T.BROOKLYN|cb16|yb:1970_1999|u:20_49],-3.906502556169745,0.8716729977783932,-4.481614740993619,7.408038593097056e-06
C(stratum)[T.BROOKLYN|cb16|yb:1970_1999|u:3_5],-3.3065025561698236,0.880920747606359,-3.753462005696045,0.00017440897796247072
C(stratum)[T.BROOKLYN|cb16|yb:1970_1999|u:50_plus],1.4167506473314884,1.3415539083793597,1.0560519696468766,0.29094447221180586
C(stratum)[T.BROOKLYN|cb16|yb:1970_1999|u:6_19],0.8363545866874904,2.465700225475696,0.33919556726573946,0.7344624083524223
C(stratum)[T.BROOKLYN|cb16|yb:2000_plus|u:20_49],-2.7926320111171656,1.0622941426513355,-2.628868878206513,0.00856693861696262
C(stratum)[T.BROOKLYN|cb16|yb:2000_plus|u:3_5],-3.4451260754819133,0.8081411499893086,-4.263025185052748,2.0167777769077185e-05
C(stratum)[T.BROOKLYN|cb16|yb:2000_plus|u:50_plus],-1.4379993731734588,1.3067332984373767,-1.100453608164002,0.2711345321471236
C(stratum)[T.BROOKLYN|cb16|yb:2000_plus|u:6_19],-3.6329857279777915,0.8274865318966661,-4.390386535537556,1.1314934510489412e-05
C(stratum)[T.BROOKLYN|cb16|yb:prewar|u:20_49],0.20296782465508734,1.1360371940988556,0.17866301007520138,0.8582023154717404
C(stratum)[T.BROOKLYN|cb16|yb:prewar|u:3_5],-2.7876713294107676,0.8109676432861382,-3.4374630757335627,0.0005871907728491289
C(stratum)[T.BROOKLYN|cb16|yb:prewar|u:50_plus],-1.3652271845430377,2.158021719259723,-0.6326290288734251,0.5269759258176732
C(stratum)[T.BROOKLYN|cb16|yb:prewar|u:6_19],-2.1385642370993483,0.8139666216211096,-2.627336527436651,0.008605617956799016
C(stratum)[T.BROOKLYN|cb17|yb:1940_1969|u:20_49],-2.566808955773369,1.159290789662485,-2.214120028091198,0.026820523236502247
C(stratum)[T.BROOKLYN|cb17|yb:1940_1969|u:3_5],-3.727498227165437,0.8114702127922677,-4.593512082642099,4.358477715782847e-06
C(stratum)[T.BROOKLYN|cb17|yb:1940_1969|u:50_plus],5.643007383548994,1.8737913306718437,3.011545251159694,0.002599216588543768
C(stratum)[T.BROOKLYN|cb17|yb:1940_1969|u:6_19],-2.804161782827302,0.9019616187756386,-3.1089591003149244,0.0018774770604726577
C(stratum)[T.BROOKLYN|cb17|yb:1970_1999|u:3_5],-1.7758903112718007,1.5668043507859775,-1.1334473958927525,0.25702642007465937
C(stratum)[T.BROOKLYN|cb17|yb:1970_1999|u:50_plus],67.12206887240174,41.392171967035665,1.621612630664975,0.10488631649880603
C(stratum)[T.BROOKLYN|cb17|yb:1970_1999|u:6_19],-2.0207882704555575,1.5390472588603799,-1.313012487967324,0.18917874019840664
C(stratum)[T.BROOKLYN|cb17|yb:2000_plus|u:20_49],-3.678186460601375,0.8265169232814792,-4.450225224666972,8.578028159777241e-06
C(stratum)[T.BROOKLYN|cb17|yb:2000_plus|u:3_5],-3.500098043254605,0.8248167202218696,-4.243485804110645,2.2007430070254204e-05
C(stratum)[T.BROOKLYN|cb17|yb:2000_plus|u:50_plus],-1.7963614394423009,1.2573477765602716,-1.4286909898203421,0.1530930686519972
C(stratum)[T.BROOKLYN|cb17|yb:2000_plus|u:6_19],-3.979666003992319,0.8827507446600243,-4.508255618096381,6.536279884021023e-06
C(stratum)[T.BROOKLYN|cb17|yb:prewar|u:20_49],0.3238033116345874,0.9264458214837419,0.3495113304262119,0.7267054660790633
C(stratum)[T.BROOKLYN|cb17|yb:prewar|u:3_5],-3.144350557204461,0.806998851798731,-3.896350719949569,9.765295042187084e-05
C(stratum)[T.BROOKLYN|cb17|yb:prewar|u:50_plus],6.678340078208801,2.452140029302535,2.7234741892404606,0.006459926311455744
C(stratum)[T.BROOKLYN|cb17|yb:prewar|u:6_19],-1.3110669718798578,0.8483487946320039,-1.5454338830628875,0.1222413498863321
C(stratum)[T.BROOKLYN|cb18|yb:2000_plus|u:6_19],-4.235073984741183,0.8254713484650977,-5.130491800370765,2.889861487652613e-07
C(stratum)[T.BROOKLYN|cb1|yb:1940_1969|u:20_49],-3.8391965445826566,0.9418746520011239,-4.07612258852686,4.579288366636844e-05
C(stratum)[T.BROOKLYN|cb1|yb:1940_1969|u:3_5],-4.020788270455472,0.8158827149313115,-4.928144936608908,8.301402838343273e-07
C(stratum)[T.BROOKLYN|cb1|yb:1940_1969|u:50_plus],-1.8039617675586748,0.9399616532440852,-1.9191865554649703,0.054960728394787606
C(stratum)[T.BROOKLYN|cb1|yb:1940_1969|u:6_19],-4.477472082502082,0.9021900708265808,-4.9628922189310405,6.94511268512164e-07
C(stratum)[T.BROOKLYN|cb1|yb:1970_1999|u:20_49],-3.1005460274496897,0.9447442221789186,-3.2818893777394265,0.001031140491655279
C(stratum)[T.BROOKLYN|cb1|yb:1970_1999|u:3_5],-3.657331653549774,0.8153761981989492,-4.485453048087868,7.275916789976843e-06
C(stratum)[T.BROOKLYN|cb1|yb:1970_1999|u:50_plus],-3.050510078103477,0.8535882645116141,-3.573748849334106,0.0003519064826563413
C(stratum)[T.BROOKLYN|cb1|yb:1970_1999|u:6_19],-3.877931127598327,0.8267294257207001,-4.690689610107619,2.7228576620493953e-06
C(stratum)[T.BROOKLYN|cb1|yb:2000_plus|u:20_49],-4.263466989498934,0.8715768804358138,-4.891670586038349,9.998368360912406e-07
C(stratum)[T.BROOKLYN|cb1|yb:2000_plus|u:3_5],-4.0889149092107,0.8224831216737717,-4.971427135051314,6.64618429451448e-07
C(stratum)[T.BROOKLYN|cb1|yb:2000_plus|u:50_plus],-4.008000218250024,0.8470200821500137,-4.731883343398908,2.224462472567609e-06
C(stratum)[T.BROOKLYN|cb1|yb:2000_plus|u:6_19],-4.011715007264102,0.8640076911161189,-4.643147333656021,3.431414710064398e-06
C(stratum)[T.BROOKLYN|cb1|yb:prewar|u:20_49],-2.0295113905495508,0.8294729157165617,-2.446748232636752,0.014415149444473944
C(stratum)[T.BROOKLYN|cb1|yb:prewar|u:3_5],-3.9378322683833575,0.8117318271035933,-4.85114927972488,1.2274811248943372e-06
C(stratum)[T.BROOKLYN|cb1|yb:prewar|u:50_plus],-1.669939134818144,1.2075124520441245,-1.3829581069671004,0.1666777116378112
C(stratum)[T.BROOKLYN|cb1|yb:prewar|u:6_19],-3.7922024221108934,0.8997954668178649,-4.214516033873846,2.503143700563564e-05
C(stratum)[T.BROOKLYN|cb2|yb:1940_1969|u:20_49],-3.639196544582726,0.9715471553767908,-3.745774483968668,0.00017983809250382676
C(stratum)[T.BROOKLYN|cb2|yb:1940_1969|u:3_5],-3.912413886218987,0.8290545273046817,-4.719127340078026,2.3685852357153612e-06
C(stratum)[T.BROOKLYN|cb2|yb:1940_1969|u:50_plus],-2.0537335037752578,0.9718920923716622,-2.1131291425199574,0.03458971595952596
C(stratum)[T.BROOKLYN|cb2|yb:1940_1969|u:6_19],-4.031015089415036,0.8590735057394603,-4.69228193220239,2.7017445252843112e-06
C(stratum)[T.BROOKLYN|cb2|yb:1970_1999|u:20_49],-3.735073984741183,0.8265991577508541,-4.518603666260902,6.224879347122484e-06
C(stratum)[T.BROOKLYN|cb2|yb:1970_1999|u:3_5],-4.155707841845979,0.8112059859094177,-5.122876204108806,3.009099219837205e-07
C(stratum)[T.BROOKLYN|cb2|yb:1970_1999|u:50_plus],1.328025401121711,1.6503382132461932,0.8046989341109073,0.42099343482086005
C(stratum)[T.BROOKLYN|cb2|yb:1970_1999|u:6_19],-4.121579156070619,0.8717296617428705,-4.728047394682251,2.2668927798248695e-06
C(stratum)[T.BROOKLYN|cb2|yb:2000_plus|u:20_49],-3.9598292530747985,0.9111589622137125,-4.345925812389716,1.3868944187143821e-05
C(stratum)[T.BROOKLYN|cb2|yb:2000_plus|u:3_5],-4.0790568860981615,0.8137874830007835,-5.01243502917608,5.374552522181327e-07
C(stratum)[T.BROOKLYN|cb2|yb:2000_plus|u:50_plus],-3.7909488270758045,0.8746307595648853,-4.33434199016936,1.461967509568023e-05
C(stratum)[T.BROOKLYN|cb2|yb:2000_plus|u:6_19],-3.7231640381268165,0.8812181749318585,-4.225019574085289,2.3892001026375122e-05
C(stratum)[T.BROOKLYN|cb2|yb:prewar|u:20_49],-2.5100454016354177,0.852077253660332,-2.9457955729399274,0.0032212521728408753
C(stratum)[T.BROOKLYN|cb2|yb:prewar|u:3_5],-3.9579704541116327,0.8117573410594091,-4.875804940607202,1.0836565051103288e-06
C(stratum)[T.BROOKLYN|cb2|yb:prewar|u:50_plus],-2.3717298223246215,0.9449549430371609,-2.5098866774554263,0.012076991134998709
C(stratum)[T.BROOKLYN|cb2|yb:prewar|u:6_19],-3.8133260689299395,0.8707078304291049,-4.379570202154544,1.189136096199055e-05
C(stratum)[T.BROOKLYN|cb301|yb:2000_plus|u:6_19],-1.852523241487613,1.5194971578475127,-1.2191686124058685,0.22278020240992236
C(stratum)[T.BROOKLYN|cb301|yb:prewar|u:50_plus],-4.709666098630397,1.189714900856042,-3.9586510139879945,7.537427708744369e-05
C(stratum)[T.BROOKLYN|cb301|yb:prewar|u:6_19],-4.995380384344734,1.119775673054908,-4.461054570614686,8.155731714764553e-06
C(stratum)[T.BROOKLYN|cb302|yb:1940_1969|u:6_19],-2.138237527201876,1.827398148429211,-1.1700994274509118,0.24196095887004365
C(stratum)[T.BROOKLYN|cb302|yb:2000_plus|u:50_plus],-3.923951812916218,0.8925994993450668,-4.396094570740143,1.1021592958253163e-05
C(stratum)[T.BROOKLYN|cb303|yb:1970_1999|u:50_plus],-3.281094670059087,1.071095704263553,-3.0633067213307985,0.002189055624536416
C(stratum)[T.BROOKLYN|cb303|yb:2000_plus|u:3_5],-4.138237527201881,1.0400468031536065,-3.978895483024428,6.923616706230522e-05
C(stratum)[T.BROOKLYN|cb303|yb:prewar|u:3_5],-4.995380384344803,1.11977567305491,-4.46105457061474,8.15573171476251e-06
C(stratum)[T.BROOKLYN|cb304|yb:2000_plus|u:6_19],-3.352523241487686,1.2579158939099986,-2.6651410143701963,0.007695604576746731
C(stratum)[T.BROOKLYN|cb304|yb:prewar|u:6_19],-4.852523241487738,1.0447453343720614,-4.644694818765878,3.4057952843726444e-06
C(stratum)[T.BROOKLYN|cb305|yb:2000_plus|u:50_plus],-4.8525232414875665,1.0447453343720607,-4.644694818765717,3.4057952843752944e-06
C(stratum)[T.BROOKLYN|cb306|yb:prewar|u:6_19],-3.2810946700590935,1.0710957042635507,-3.063306721330811,0.0021890556245363246
C(stratum)[T.BROOKLYN|cb30|yb:2000_plus|u:50_plus],-4.449359699026969,0.8308823763207155,-5.354981433990054,8.556520252837954e-08
C(stratum)[T.BROOKLYN|cb316|yb:2000_plus|u:50_plus],-3.8525232414877166,0.8819599167726117,-4.368138696807669,1.2530990857761341e-05
C(stratum)[T.BROOKLYN|cb32|yb:prewar|u:20_49],-3.8525232414876824,1.0719854901365413,-3.5938203240017526,0.00032586459321226645
C(stratum)[T.BROOKLYN|cb3|yb:1940_1969|u:20_49],-0.07284955037621813,2.0748329283609865,-0.03511104406549283,0.9719911949524042
C(stratum)[T.BROOKLYN|cb3|yb:1940_1969|u:3_5],-4.127746701179023,0.8211343430465585,-5.0268835253733615,4.985149260364143e-07
C(stratum)[T.BROOKLYN|cb3|yb:1940_1969|u:50_plus],8.134772815456982,4.681756339956391,1.7375472418397482,0.08229062292914469
C(stratum)[T.BROOKLYN|cb3|yb:1940_1969|u:6_19],-3.692334687885421,0.8782754046631183,-4.204073879652473,2.6215330724144074e-05
C(stratum)[T.BROOKLYN|cb3|yb:1970_1999|u:20_49],-3.335425489459047,0.9227358346384071,-3.6147132952369856,0.00030068018246464095
C(stratum)[T.BROOKLYN|cb3|yb:1970_1999|u:3_5],-3.7172168418840745,0.8606177739963824,-4.31924247232628,1.5656568956926193e-05
C(stratum)[T.BROOKLYN|cb3|yb:1970_1999|u:50_plus],6.541627967385711,2.0542637783321154,3.1844147944315835,0.001450470049986808
C(stratum)[T.BROOKLYN|cb3|yb:1970_1999|u:6_19],-3.7983529332597437,0.8506240555477094,-4.465372109437956,7.992970731438934e-06
C(stratum)[T.BROOKLYN|cb3|yb:2000_plus|u:20_49],-3.108386599820886,0.8313399763164344,-3.7390077325449527,0.0001847480449583337
C(stratum)[T.BROOKLYN|cb3|yb:2000_plus|u:3_5],-3.4990159642382137,0.8142578145542414,-4.297184382754399,1.7298130329834835e-05
C(stratum)[T.BROOKLYN|cb3|yb:2000_plus|u:50_plus],-2.843218898738647,0.8161604839035472,-3.483651750866506,0.0004946226268469568
C(stratum)[T.BROOKLYN|cb3|yb:2000_plus|u:6_19],-4.087871561442652,0.8698183065654707,-4.699684440517073,2.605638007899247e-06
C(stratum)[T.BROOKLYN|cb3|yb:prewar|u:20_49],2.079205893946423,1.1234664546274937,1.8507058091341255,0.06421188789322631
C(stratum)[T.BROOKLYN|cb3|yb:prewar|u:3_5],-3.630521111960681,0.8104124542486788,-4.4798436807421504,7.469772476713275e-06
C(stratum)[T.BROOKLYN|cb3|yb:prewar|u:50_plus],-2.0508484248907766,0.9297595292231831,-2.205783711197095,0.02739914733350598
C(stratum)[T.BROOKLYN|cb3|yb:prewar|u:6_19],-2.640162220346828,0.8366940495184297,-3.155469101120545,0.0016024023816731076
C(stratum)[T.BROOKLYN|cb4|yb:1940_1969|u:3_5],-2.1636454133125933,1.013589148893857,-2.1346375064036622,0.03279063130974055
C(stratum)[T.BROOKLYN|cb4|yb:1940_1969|u:50_plus],-3.7937986131144172,1.2442428021687109,-3.0490822261554094,0.0022954164576546843
C(stratum)[T.BROOKLYN|cb4|yb:1940_1969|u:6_19],-2.253849679714939,1.0082216874897016,-2.2354703411772827,0.025386486644788642
C(stratum)[T.BROOKLYN|cb4|yb:1970_1999|u:20_49],-2.7287220132135137,1.2214003340718842,-2.2340930627688182,0.025476950374925016
C(stratum)[T.BROOKLYN|cb4|yb:1970_1999|u:3_5],-4.30650255616985,0.8385021579768169,-5.135946896738836,2.8072692604107593e-07
C(stratum)[T.BROOKLYN|cb4|yb:1970_1999|u:50_plus],-4.20029664444546,0.8273816921045601,-5.076612988331205,3.8422235449517006e-07
C(stratum)[T.BROOKLYN|cb4|yb:1970_1999|u:6_19],-1.9366557559715056,1.1656904140744877,-1.6613808714461584,0.09663697707619291
C(stratum)[T.BROOKLYN|cb4|yb:2000_plus|u:20_49],-2.9012656651222444,0.8546612341851583,-3.3946381900523863,0.0006871934976768999
C(stratum)[T.BROOKLYN|cb4|yb:2000_plus|u:3_5],-3.778507661037435,0.8192513358163642,-4.612147085817374,3.985308165915434e-06
C(stratum)[T.BROOKLYN|cb4|yb:2000_plus|u:50_plus],-2.117605584451535,0.8383465569032956,-2.5259310329532414,0.011539213152281524
C(stratum)[T.BROOKLYN|cb4|yb:2000_plus|u:6_19],-3.9508044677743084,0.8808865886528346,-4.485031919734853,7.290302015313839e-06
C(stratum)[T.BROOKLYN|cb4|yb:prewar|u:20_49],-2.5050595790535994,0.8667755656712245,-2.8900902128150094,0.0038513128726428074
C(stratum)[T.BROOKLYN|cb4|yb:prewar|u:3_5],-3.569404201932635,0.8100297022571371,-4.406510269915458,1.050493299122091e-05
C(stratum)[T.BROOKLYN|cb4|yb:prewar|u:50_plus],0.16901475837077234,1.469792822070858,0.114992232805056,0.9084512785274358
C(stratum)[T.BROOKLYN|cb4|yb:prewar|u:6_19],-3.382588783675104,0.8795444794405679,-3.8458416404666553,0.00012013933979280365
C(stratum)[T.BROOKLYN|cb5|yb:1940_1969|u:20_49],27.69349744383035,6.7780607418898855,4.085755276974508,4.39336664985459e-05
C(stratum)[T.BROOKLYN|cb5|yb:1940_1969|u:3_5],-3.3897359918590455,0.8718627853549393,-3.887923706342241,0.00010110539377827651
C(stratum)[T.BROOKLYN|cb5|yb:1940_1969|u:50_plus],1.917946312560231,1.9573243413972656,0.9798817048333829,0.3271445147797116
C(stratum)[T.BROOKLYN|cb5|yb:1940_1969|u:6_19],-4.995380384344847,1.119775673054911,-4.461054570614775,8.155731714761189e-06
C(stratum)[T.BROOKLYN|cb5|yb:1970_1999|u:20_49],-1.7191940559220162,0.976382420012806,-1.7607794043439124,0.07827574705694976
C(stratum)[T.BROOKLYN|cb5|yb:1970_1999|u:3_5],-4.192216841884025,0.8302451212617851,-5.049372449804706,4.432637797640889e-07
C(stratum)[T.BROOKLYN|cb5|yb:1970_1999|u:50_plus],6.257845909825271,2.9474136012790706,2.1231651733945966,0.03374001321850539
C(stratum)[T.BROOKLYN|cb5|yb:1970_1999|u:6_19],-1.20279516556154,1.1705057425010301,-1.0275858732580985,0.3041446721417157
C(stratum)[T.BROOKLYN|cb5|yb:2000_plus|u:20_49],-3.691072784373144,0.9830840314320552,-3.7545852301113776,0.0001736287573446601
C(stratum)[T.BROOKLYN|cb5|yb:2000_plus|u:3_5],-3.3701535261087123,0.8181928684345249,-4.11902090097282,3.8048563806255764e-05
C(stratum)[T.BROOKLYN|cb5|yb:2000_plus|u:50_plus],-1.9033191044239979,1.0398747942544886,-1.8303348777566375,0.06719987906428407
C(stratum)[T.BROOKLYN|cb5|yb:2000_plus|u:6_19],-3.2907084648036045,0.836747985231322,-3.9327354506791865,8.398465069961126e-05
C(stratum)[T.BROOKLYN|cb5|yb:prewar|u:20_49],2.6714545727343464,1.2034055562390562,2.219912114319391,0.026424734010671757
C(stratum)[T.BROOKLYN|cb5|yb:prewar|u:3_5],-3.122530160960711,0.8060936539739108,-3.8736567960399446,0.00010721437227796054
C(stratum)[T.BROOKLYN|cb5|yb:prewar|u:50_plus],4.16969767947415,1.5802306342620545,2.638663995665,0.0083233431614647
C(stratum)[T.BROOKLYN|cb5|yb:prewar|u:6_19],-2.269434420841707,0.8389610181770858,-2.705053478852674,0.006829339386145669
C(stratum)[T.BROOKLYN|cb6|yb:1940_1969|u:20_49],-4.592216841884193,0.8249994620614531,-5.566327074213444,2.6016471105416262e-08
C(stratum)[T.BROOKLYN|cb6|yb:1940_1969|u:3_5],-3.7350739847411663,0.8152964119742591,-4.581246685112472,4.62212235347758e-06
C(stratum)[T.BROOKLYN|cb6|yb:1940_1969|u:50_plus],-3.5368817232901413,0.887512755569696,-3.9851615665172164,6.743422652135779e-05
C(stratum)[T.BROOKLYN|cb6|yb:1940_1969|u:6_19],-4.4766046893709275,0.8252857430378266,-5.424308764735009,5.8179239193434957e-08
C(stratum)[T.BROOKLYN|cb6|yb:1970_1999|u:20_49],-3.9493596990268465,0.8659765883095422,-4.5605848383688095,5.101134727733928e-06
C(stratum)[T.BROOKLYN|cb6|yb:1970_1999|u:3_5],-4.045788270455536,0.8113861410259127,-4.986267408191199,6.155693187083929e-07
C(stratum)[T.BROOKLYN|cb6|yb:1970_1999|u:50_plus],-4.092216841884042,0.8286826184076178,-4.938219712810648,7.883898907293764e-07
C(stratum)[T.BROOKLYN|cb6|yb:1970_1999|u:6_19],1.9870295406555152,1.8247339599919745,1.0889420508534047,0.27617944100529324
C(stratum)[T.BROOKLYN|cb6|yb:2000_plus|u:20_49],-4.034594476050878,0.850767943323812,-4.742297247694093,2.113082702352834e-06
C(stratum)[T.BROOKLYN|cb6|yb:2000_plus|u:3_5],-3.8899772052133383,0.8209114453002964,-4.738607589750868,2.1519176507534396e-06
C(stratum)[T.BROOKLYN|cb6|yb:2000_plus|u:50_plus],-3.8288847865613165,0.8501375243138757,-4.503841645681399,6.6735942306596205e-06
C(stratum)[T.BROOKLYN|cb6|yb:2000_plus|u:6_19],-4.088244637660863,0.851614600274663,-4.800580727881275,1.5820618370521772e-06
C(stratum)[T.BROOKLYN|cb6|yb:prewar|u:20_49],-2.5012041770695377,0.933911031432876,-2.6782039111712854,0.007401814173906943
C(stratum)[T.BROOKLYN|cb6|yb:prewar|u:3_5],-4.042093354720422,0.8117263506908161,-4.979625647584825,6.370738148237334e-07
C(stratum)[T.BROOKLYN|cb6|yb:prewar|u:50_plus],-4.1355211790725805,0.854929851541805,-4.8372637493175175,1.3163870355108844e-06
C(stratum)[T.BROOKLYN|cb6|yb:prewar|u:6_19],-3.7757773683902887,0.8594353401581264,-4.393323374037177,1.1163088872049393e-05
C(stratum)[T.BROOKLYN|cb7|yb:1940_1969|u:3_5],-4.028951535761569,0.8087090507771401,-4.981954303454243,6.294530143322856e-07
C(stratum)[T.BROOKLYN|cb7|yb:1940_1969|u:6_19],-3.6585898806649055,0.8339896349270641,-4.3868529385078805,1.150024883743999e-05
C(stratum)[T.BROOKLYN|cb7|yb:1970_1999|u:20_49],-0.15517611794237135,2.1226219170248806,-0.07310586812364119,0.9417218720687157
C(stratum)[T.BROOKLYN|cb7|yb:1970_1999|u:3_5],-3.663645413312655,0.8253737883216664,-4.438771215115025,9.047392519012524e-06
C(stratum)[T.BROOKLYN|cb7|yb:1970_1999|u:50_plus],-1.3779311275982904,1.311933141957097,-1.0503059062466704,0.2935774905735592
C(stratum)[T.BROOKLYN|cb7|yb:1970_1999|u:6_19],-4.809138841553765,1.024675802295105,-4.693327226799038,2.6879701292631413e-06
C(stratum)[T.BROOKLYN|cb7|yb:2000_plus|u:20_49],-4.234638067750027,0.8415351360833028,-5.032039526547878,4.852891744203573e-07
C(stratum)[T.BROOKLYN|cb7|yb:2000_plus|u:3_5],-4.044757421030324,0.8526943879277507,-4.743501866899867,2.1005500690726546e-06
C(stratum)[T.BROOKLYN|cb7|yb:2000_plus|u:50_plus],-4.144949298982893,0.8416458285103876,-4.924814165976391,8.444056303503593e-07
C(stratum)[T.BROOKLYN|cb7|yb:2000_plus|u:6_19],-3.9692410412492443,0.8264354406461591,-4.802844657951554,1.5642724188917325e-06
C(stratum)[T.BROOKLYN|cb7|yb:prewar|u:20_49],-1.6591751396428476,0.9160731640857299,-1.811181906304129,0.07011269807056011
C(stratum)[T.BROOKLYN|cb7|yb:prewar|u:3_5],-3.938077066141365,0.8107303974579528,-4.857443458996006,1.1891107715961396e-06
C(stratum)[T.BROOKLYN|cb7|yb:prewar|u:50_plus],-1.3291703926213179,1.8767807664416054,-0.7082182513738341,0.4788097337342071
C(stratum)[T.BROOKLYN|cb7|yb:prewar|u:6_19],-3.1353272264680614,0.8768064405459192,-3.5758487637430414,0.00034909343232088013
C(stratum)[T.BROOKLYN|cb86|yb:2000_plus|u:50_plus],-4.735073984741196,0.8420632059624523,-5.623181194966419,1.8747257870715772e-08
C(stratum)[T.BROOKLYN|cb8|yb:1940_1969|u:20_49],-3.2810946700591432,0.9321444331640174,-3.5199423536993986,0.0004316406010848918
C(stratum)[T.BROOKLYN|cb8|yb:1940_1969|u:50_plus],-0.3269851325048233,1.9471394698224036,-0.16793102783471758,0.8666375400639033
C(stratum)[T.BROOKLYN|cb8|yb:1940_1969|u:6_19],-3.877931127598387,0.8075741987290057,-4.801950252622779,1.5712773410174944e-06
C(stratum)[T.BROOKLYN|cb8|yb:1970_1999|u:3_5],29.12206887240178,12.532419274752087,2.323738795674618,0.020139497818632196
C(stratum)[T.BROOKLYN|cb8|yb:1970_1999|u:50_plus],-2.155176117942389,1.1537183102727058,-1.8680262753504948,0.061758408584740736
C(stratum)[T.BROOKLYN|cb8|yb:1970_1999|u:6_19],-3.541681289271801,1.0470831701196999,-3.3824259527224805,0.0007184864457719069
C(stratum)[T.BROOKLYN|cb8|yb:2000_plus|u:20_49],0.27302788978236786,1.4360087642668866,0.190129682057863,0.8492075113733745
C(stratum)[T.BROOKLYN|cb8|yb:2000_plus|u:3_5],-3.571827863238279,0.8229057094196808,-4.340506843435511,1.4215444109347532e-05
C(stratum)[T.BROOKLYN|cb8|yb:2000_plus|u:50_plus],-3.084415584416886,0.8837704851985283,-3.4900640336772613,0.0004829048227543106
C(stratum)[T.BROOKLYN|cb8|yb:2000_plus|u:6_19],-4.351795107581766,0.8792239244341342,-4.949586773793226,7.437121434377352e-07
C(stratum)[T.BROOKLYN|cb8|yb:prewar|u:20_49],-0.3796398794746645,0.8686760285006082,-0.43703275676888176,0.6620875922408642
C(stratum)[T.BROOKLYN|cb8|yb:prewar|u:3_5],-3.709432447360098,0.8088757445990834,-4.5859113369738465,4.520104046786646e-06
C(stratum)[T.BROOKLYN|cb8|yb:prewar|u:50_plus],2.1780238141785855,1.4416192740012437,1.510817629493421,0.1308349217717414
C(stratum)[T.BROOKLYN|cb8|yb:prewar|u:6_19],-2.35604019422991,0.8374322755744164,-2.813409827814245,0.004901913219579159
C(stratum)[T.BROOKLYN|cb9|yb:1940_1969|u:20_49],9.361762472797992,9.188098664129436,1.018900951656793,0.3082499918697028
C(stratum)[T.BROOKLYN|cb9|yb:1940_1969|u:3_5],-2.324359699026913,0.9400162930318682,-2.4726802250736237,0.013410407703905641
C(stratum)[T.BROOKLYN|cb9|yb:1940_1969|u:50_plus],11.19227270767476,1.8071990034059635,6.193160070684569,5.896978673102756e-10
C(stratum)[T.BROOKLYN|cb9|yb:1940_1969|u:6_19],0.8617624727980825,4.404471934875176,0.19565625244981952,0.8448792279970134
C(stratum)[T.BROOKLYN|cb9|yb:1970_1999|u:20_49],-2.7350739847411947,2.0341639653931107,-1.3445690865006696,0.17876443199964753
C(stratum)[T.BROOKLYN|cb9|yb:1970_1999|u:3_5],-2.37143762110486,1.0585873591435293,-2.240190760471122,0.025078541246378417
C(stratum)[T.BROOKLYN|cb9|yb:1970_1999|u:50_plus],6.9077831581159606,1.9202271188579305,3.5973781904634365,0.0003214409471141358
C(stratum)[T.BROOKLYN|cb9|yb:1970_1999|u:6_19],-4.377931127598469,0.842351845556225,-5.197271366702612,2.0223503703441713e-07
C(stratum)[T.BROOKLYN|cb9|yb:2000_plus|u:20_49],-3.388637117777197,0.946985702950392,-3.5783403141353567,0.00034578303085323957
C(stratum)[T.BROOKLYN|cb9|yb:2000_plus|u:3_5],-3.8414506277462857,0.8490000417092278,-4.524676606626052,6.048792517790263e-06
C(stratum)[T.BROOKLYN|cb9|yb:2000_plus|u:50_plus],-0.07665243775740428,1.9454837934290845,-0.039400193420423044,0.9685713257034739
